_id,co_uf,no_uf,ano,variavel,social_categoria,social_subcategoria,valor
3184,32,Espírito Santo,2019,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1050684.0
3185,32,Espírito Santo,2019,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.842235555
3186,32,Espírito Santo,2019,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8505103085
3187,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,17.0
3188,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,27.0
3189,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),119286.0
3190,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,172121.0
3191,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,64016.0
3192,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,130837.0
3193,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,276483.0
3194,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),220401.0
3195,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,485515.0
3196,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,206954.0
3197,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,387394.0
3198,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,486260.0
3199,32,Espírito Santo,2020,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",366974.0
3200,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,361710.0
3201,32,Espírito Santo,2020,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1300264.0
3202,32,Espírito Santo,2020,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1079863.0
3203,32,Espírito Santo,2020,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7438613088
3204,32,Espírito Santo,2020,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.7534130483
3205,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,29.0
3206,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,36.0
3207,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),137324.0
3208,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,202187.0
3209,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,72977.0
3210,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,160536.0
3211,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,304741.0
3212,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),250190.0
3213,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,539900.0
3214,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,223947.0
3215,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,463552.0
3216,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,573024.0
3217,32,Espírito Santo,2021,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",435700.0
3218,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,384063.0
3219,32,Espírito Santo,2021,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1477589.0
3220,32,Espírito Santo,2021,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1227399.0
3221,32,Espírito Santo,2021,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.6702389429
3222,32,Espírito Santo,2021,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.6994285059
3223,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias beneficiárias do Programa Bolsa Família/Auxílio Brasil com algum membro em situação de trabalho infantil,35.0
3224,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com algum membro em situação de trabalho infantil,43.0
3225,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),166846.0
3226,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,279026.0
3227,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,87969.0
3228,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,184358.0
3229,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de famílias com os cadastros atualizados e com renda per capita mensal até meio salário mínimo,441867.0
3230,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),291963.0
3231,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,660339.0
3232,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,254670.0
3233,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,507733.0
3234,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,718199.0
3235,32,Espírito Santo,2022,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",551353.0
3236,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade total de famílias com os cadastros atualizados,548484.0
3237,32,Espírito Santo,2022,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,1714705.0
3238,32,Espírito Santo,2022,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1422742.0
3239,32,Espírito Santo,2022,Assistência Social,CadÚnico,Taxa de atualização cadastral - a taxa é obtida pela divisão do Total de Famílias com cadastro atualizado pelo Total de Famílias cadastradas no Cadastro Único.,0.7636936281
3240,32,Espírito Santo,2022,Assistência Social,CadÚnico,Taxa de atualização cadastral até 1/2 Sal. min. - a taxa é obtida pela divisão do Total de Famílias com renda até 1/2 Sal. min. com cadastro atualizado pelo Total de Famílias cadastradas com renda até 1/2 Sal. min. no Cadastro Único.,0.8014230448
3241,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),116121.0
3242,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,733950.0
3243,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,342439.0
3244,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,231512.0
3245,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),199808.0
3246,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,2421473.0
3247,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,1213007.0
3248,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,695080.0
3249,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,1424022.0
3250,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1307901.0
3251,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,4529368.0
3252,33,Rio de Janeiro,2012,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",4329560.0
3253,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),152004.0
3254,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,768337.0
3255,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,353563.0
3256,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,296576.0
3257,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),260729.0
3258,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,2458673.0
3259,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,1229340.0
3260,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,891605.0
3261,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade total de famílias cadastradas,1570480.0
3262,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,"Quantidade total de famílias cadastradas com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",1418476.0
3263,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,Quantidade total de pessoas cadastradas,4840347.0
3264,33,Rio de Janeiro,2013,Assistência Social,CadÚnico,"Quantidade total de pessoas cadastradas em famílias com renda per capita mensal até meio salário mínimo (FAIXAS 1, 2 e 3)*",4579618.0
3265,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),197037.0
3266,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 1*,838573.0
3267,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 2**,360823.0
3268,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de famílias cadastradas com renda per capita mensal na FAIXA 3***,328845.0
3269,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal acima de meio salário mínimo (FAIXA 4****),335625.0
3270,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 1*,2616817.0
3271,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 2**,1220061.0
3272,33,Rio de Janeiro,2014,Assistência Social,CadÚnico,Quantidade de pessoas cadastradas em famílias com renda per capita mensal na FAIXA 3***,978462.0
